mode,seq,arrival_timestamp,esp_time_ms,raw_value,filtered_cloud,filtered_edge,cloud_processing_ms,edge_processing_ms,arrival_interval_ms,sender_ip,sender_port
A,115,1777386802.0956972,5800.0,-2.209723,-1.4989726687352016,0.0,0.9145620001618227,0.0,52.98447608947754,192.168.100.219,1235
A,116,1777386802.1426158,5850.0,-1.515735,-1.510267234609328,0.0,1.4928219998182612,0.0,46.918630599975586,192.168.100.219,1235
A,117,1777386802.1939845,5900.0,-0.361563,-1.3155628895342675,0.0,1.021543000206293,0.0,51.36871337890625,192.168.100.219,1235
A,118,1777386802.24903,5950.0,-1.18446,-1.2982303882943782,0.0,0.8269569998446968,0.0,55.04560470581055,192.168.100.219,1235
A,119,1777386802.2985308,6000.0,-0.869063,-1.2237018787388454,0.0,0.9000250001918175,0.0,49.50070381164551,192.168.100.219,1235
A,120,1777386802.3426256,6050.0,-1.19784,-1.214742132229945,0.0,1.554066000153398,0.0,44.09480094909668,192.168.100.219,1235
A,121,1777386802.3940804,6100.0,-0.551682,-1.1053917306650458,0.0,0.9139109997704509,0.0,51.454782485961914,192.168.100.219,1235
A,122,1777386802.442475,6150.0,0.309323,-0.8700358543920795,0.0,0.8999149999908695,0.0,48.39468002319336,192.168.100.219,1235
A,123,1777386802.4971778,6200.0,-0.013952,-0.718237096055842,0.0,1.0009249999711756,0.0,54.7027587890625,192.168.100.219,1235
A,124,1777386802.543737,6250.0,0.486493,-0.5071277371950541,0.0,1.207765000344807,0.0,46.55909538269043,192.168.100.219,1235
A,125,1777386802.5939214,6300.0,0.238611,-0.37974301060355314,0.0,0.8244519999607292,0.0,50.18448829650879,192.168.100.219,1235
A,126,1777386802.6439342,6350.0,2.26831,0.024657108603231778,0.0,0.859729000239895,0.0,50.012826919555664,192.168.100.219,1235
A,127,1777386802.7022445,6400.0,1.425661,0.20811293180024143,0.0,0.850822000302287,0.0,58.31027030944824,192.168.100.219,1235
A,128,1777386802.7428508,6450.0,2.224169,0.44061978613854524,0.0,0.8556210000278952,0.0,40.60626029968262,192.168.100.219,1235
A,129,1777386802.795464,6500.0,1.366052,0.5555453409269974,0.0,1.0504379997655633,0.0,52.613258361816406,192.168.100.219,1235
A,130,1777386802.8438063,6550.0,1.419546,0.6647568912472468,0.0,0.9863469999800145,0.0,48.342227935791016,192.168.100.219,1235
A,131,1777386802.8937309,6600.0,2.699315,0.9497310537851404,0.0,0.8967290000327921,0.0,49.924612045288086,192.168.100.219,1235
A,132,1777386802.9421287,6650.0,1.957034,1.093509313480964,0.0,1.591116999861697,0.0,48.39777946472168,192.168.100.219,1235
A,133,1777386803.0018926,6700.0,1.554504,1.165751184730663,0.0,0.8833930000946566,0.0,59.76390838623047,192.168.100.219,1235
A,134,1777386803.0509067,6750.0,0.844105,1.1182376748768945,0.0,1.7973550002352567,0.0,49.01409149169922,192.168.100.219,1235
A,135,1777386803.1114023,6800.0,2.322612,1.32208204384813,0.0,0.8521849999851838,0.0,60.495615005493164,192.168.100.219,1235
A,136,1777386803.1428647,6850.0,2.255936,1.4675472628676056,0.0,1.4292720002231363,0.0,31.462430953979492,192.168.100.219,1235
A,137,1777386803.1945002,6900.0,1.298892,1.4427864257202185,0.0,1.009561000046233,0.0,51.6355037689209,192.168.100.219,1235
A,138,1777386803.2421193,6950.0,-0.02903,1.194508451922991,0.0,0.8329089996550465,0.0,47.61910438537598,192.168.100.219,1235
A,139,1777386803.2930279,7000.0,1.273335,1.2023707954785183,0.0,0.8963079999375623,0.0,50.908565521240234,192.168.100.219,1235
A,140,1777386803.3466337,7050.0,-2.179148,0.6513130737795914,0.0,0.8602299999438401,0.0,53.60579490661621,192.168.100.219,1235
A,141,1777386803.3948538,7100.0,-1.204633,0.36385070372181005,0.0,0.8558220001759764,0.0,48.220157623291016,192.168.100.219,1235
A,142,1777386803.447624,7150.0,-1.567964,0.06042057636910348,0.0,0.8824619999359129,0.0,52.770137786865234,192.168.100.219,1235
A,143,1777386803.50238,7200.0,0.328507,0.09327039585166864,0.0,0.8161770001606783,0.0,54.75592613220215,192.168.100.219,1235
A,144,1777386803.5426412,7250.0,-0.6363,-0.02747565975555323,0.0,0.8846360001371067,0.0,40.261268615722656,192.168.100.219,1235
A,145,1777386803.5938935,7300.0,-0.666623,-0.12981774139915636,0.0,0.8907279998311424,0.0,51.25236511230469,192.168.100.219,1235
A,146,1777386803.658894,7350.0,-2.275086,-0.4825930633924619,0.0,1.1639919998742698,0.0,65.00053405761719,192.168.100.219,1235
A,147,1777386803.6929808,7400.0,-1.229162,-0.6062436959666069,0.0,0.826547000087885,0.0,34.08670425415039,192.168.100.219,1235
A,148,1777386803.7486432,7450.0,-2.632971,-0.910674891042153,0.0,0.961251000262564,0.0,55.66239356994629,192.168.100.219,1235
A,149,1777386803.816047,7500.0,-3.467307,-1.2830432905285323,0.0,0.8492689999002323,0.0,67.40379333496094,192.168.100.219,1235
A,150,1777386803.8678463,7550.0,-1.994887,-1.395840208060417,0.0,1.210859999901004,0.0,51.79929733276367,192.168.100.219,1235
A,151,1777386803.9073677,7600.0,-2.413878,-1.5484401714030942,0.0,1.5539269998043892,0.0,39.52145576477051,192.168.100.219,1235
A,152,1777386803.9424174,7650.0,-2.123652,-1.6373358882752784,0.0,0.8155860000442772,0.0,35.0496768951416,192.168.100.219,1235
A,153,1777386803.9957173,7700.0,-1.745757,-1.6515266409348326,0.0,0.906756999938807,0.0,53.299903869628906,192.168.100.219,1235
A,154,1777386804.0548944,7750.0,-1.793586,-1.6741324613451731,0.0,1.2085460002708714,0.0,59.17716026306152,192.168.100.219,1235
A,155,1777386804.0940058,7800.0,-1.281792,-1.6048918465651374,0.0,0.8368559997506964,0.0,39.11137580871582,192.168.100.219,1235
A,156,1777386804.1428251,7850.0,0.780153,-1.2243571694865452,0.0,0.9071589997802221,0.0,48.81930351257324,192.168.100.219,1235
A,157,1777386804.2037392,7900.0,-0.922942,-1.1730823225718332,0.0,0.8217380000132835,0.0,60.914039611816406,192.168.100.219,1235
A,158,1777386804.2576613,7950.0,-1.68644,-1.2592089903932986,0.0,0.9122080000452115,0.0,53.922176361083984,192.168.100.219,1235
A,159,1777386804.3015378,8000.0,-0.289159,-1.093669903343519,0.0,1.0049920001620194,0.0,43.87640953063965,192.168.100.219,1235
A,160,1777386804.34764,8050.0,-0.131317,-0.915409095239808,0.0,0.8390900002268609,0.0,46.102285385131836,192.168.100.219,1235
A,161,1777386804.407682,8100.0,1.849671,-0.4157421484932864,0.0,2.202537999892229,0.0,60.04190444946289,192.168.100.219,1235
A,162,1777386804.4435213,8150.0,-0.133834,-0.37181938183331653,0.0,0.8351420001417864,0.0,35.83931922912598,192.168.100.219,1235
A,163,1777386804.5259042,8200.0,0.693054,-0.18428743587997948,0.0,0.8787449996816576,0.0,82.3829174041748,192.168.100.219,1235
A,164,1777386804.5447495,8250.0,1.171595,0.04955846371499159,0.0,1.3152569999874686,0.0,18.845319747924805,192.168.100.219,1235
A,165,1777386804.5982842,8300.0,0.653977,0.15449394102001704,0.0,1.5939709996928286,0.0,53.534746170043945,192.168.100.219,1235
A,166,1777386804.6492035,8350.0,0.968051,0.29064703031258415,0.0,0.992960000075982,0.0,50.919294357299805,192.168.100.219,1235
A,167,1777386804.7041292,8400.0,0.388028,0.3151860002774345,0.0,1.6005239999685728,0.0,54.92568016052246,192.168.100.219,1235
A,168,1777386804.7428887,8450.0,2.059306,0.597606284954592,0.0,0.8563230003346689,0.0,38.759469985961914,192.168.100.219,1235
A,169,1777386804.797214,8500.0,2.025923,0.8417023897746336,0.0,1.02770600005897,0.0,54.32534217834473,192.168.100.219,1235
A,170,1777386804.8572168,8550.0,1.306276,0.9220140422170167,0.0,0.8382389996768325,0.0,60.002803802490234,192.168.100.219,1235
A,171,1777386804.8980322,8600.0,2.764166,1.2610982930736323,0.0,0.8102760002657305,0.0,40.81535339355469,192.168.100.219,1235
A,172,1777386804.943212,8650.0,0.646319,1.1386941537850892,0.0,0.8774829998401401,0.0,45.17984390258789,192.168.100.219,1235
A,173,1777386804.9954975,8700.0,1.163805,1.1448277457495095,0.0,0.8669630001350015,0.0,52.28543281555176,192.168.100.219,1235
A,174,1777386805.0441265,8750.0,1.013096,1.1255442281446628,0.0,0.8691769999131793,0.0,48.629045486450195,192.168.100.219,1235
A,175,1777386805.095377,8800.0,0.462876,1.0139455151869265,0.0,0.9632239998609293,0.0,51.250457763671875,192.168.100.219,1235
A,176,1777386805.151385,8850.0,1.260806,1.0597475401563012,0.0,0.9236890000465792,0.0,56.008100509643555,192.168.100.219,1235
A,177,1777386805.1954072,8900.0,1.753708,1.1727469435624256,0.0,0.8147149997057568,0.0,44.0220832824707,192.168.100.219,1235
A,178,1777386805.2482984,8950.0,1.878964,1.2876565570639964,0.0,0.8598690001235809,0.0,52.89125442504883,192.168.100.219,1235
A,179,1777386805.3013682,9000.0,-0.298036,1.0183809199930427,0.0,1.0576920003586565,0.0,53.0698299407959,192.168.100.219,1235
A,180,1777386805.3522866,9050.0,-0.82927,0.7185933991415717,0.0,1.1286349999863887,0.0,50.9183406829834,192.168.100.219,1235
A,181,1777386805.3953967,9100.0,-0.454335,0.5313010164195863,0.0,0.8567330000914808,0.0,43.11013221740723,192.168.100.219,1235
A,182,1777386805.5690193,9150.0,-0.351369,0.40503454290766805,0.0,0.9791939996830479,0.0,173.62260818481445,192.168.100.219,1235
A,183,1777386805.5705585,9200.0,-2.97802,-0.06568979033660402,0.0,0.8171690001290699,0.0,1.5392303466796875,192.168.100.219,1235
A,184,1777386805.5715241,9250.0,-3.375452,-0.4208785333191644,0.0,0.7915710002635024,0.0,0.9655952453613281,192.168.100.219,1235
A,185,1777386805.5990748,9300.0,-1.984964,-0.5837209136238637,0.0,0.8215070001824643,0.0,27.550697326660156,192.168.100.219,1235
A,186,1777386805.645876,9350.0,-2.33768,-0.7649585003007285,0.0,0.8221979996960727,0.0,46.801090240478516,192.168.100.219,1235
A,187,1777386805.694863,9400.0,-3.087956,-1.0278392782624204,0.0,0.9030400001392991,0.0,48.98715019226074,192.168.100.219,1235
A,188,1777386805.7430127,9450.0,-1.683664,-1.1077364854540446,0.0,1.1111419998997007,0.0,48.14958572387695,192.168.100.219,1235
A,189,1777386805.7987385,9500.0,-1.842094,-1.2082997333305812,0.0,1.3192850001360057,0.0,55.725812911987305,192.168.100.219,1235
A,190,1777386805.845363,9550.0,-1.678418,-1.277646402021714,0.0,0.8241619998443639,0.0,46.62442207336426,192.168.100.219,1235
A,191,1777386805.894124,9600.0,-1.843635,-1.3750212850933192,0.0,0.8382579999306472,0.0,48.76112937927246,192.168.100.219,1235
A,192,1777386805.9509795,9650.0,-3.113295,-1.646135887711633,0.0,0.9770699998625787,0.0,56.85544013977051,192.168.100.219,1235
A,193,1777386805.9985712,9700.0,-2.164877,-1.7252820760513656,0.0,1.0932589998446929,0.0,47.5916862487793,192.168.100.219,1235
A,194,1777386806.0443757,9750.0,-0.901723,-1.5861898610950649,0.0,0.8711800001037773,0.0,45.804500579833984,192.168.100.219,1235
A,195,1777386806.0968385,9800.0,-1.441134,-1.5673317205599782,0.0,1.5861870001572242,0.0,52.46281623840332,192.168.100.219,1235
A,196,1777386806.142923,9850.0,-2.00667,-1.6415355543331014,0.0,0.8414650001213886,0.0,46.08464241027832,192.168.100.219,1235
A,197,1777386806.194653,9900.0,-2.152325,-1.7255760986539819,0.0,0.863936999849102,0.0,51.72991752624512,192.168.100.219,1235
